"replication","weight","speed","surface_roughness"
2,0.3,30,560.24014818629
3,0.3,30,556.771553311325
1,0.325,30,556.18375705934
2,0.325,30,556.532390692297
3,0.325,30,561.950081566036
1,0.35,30,541.256412104638
2,0.35,30,564.916381844346
3,0.35,30,575.5758536168
1,0.375,30,567.939278277035
2,0.375,30,557.814312577696
3,0.375,30,570.706560409759
1,0.4,30,557.872224709921
2,0.4,30,553.49096176876
3,0.4,30,546.83736197517
1,0.425,30,553.467465106343
2,0.425,30,546.898969850083
3,0.425,30,553.682313835998
1,0.45,30,547.558990887722
2,0.45,30,544.94988486356
3,0.45,30,550.201510248682
1,0.475,30,539.039893695741
2,0.475,30,565.581536734925
3,0.475,30,532.372483242606
1,0.5,30,528.936207930883
2,0.5,30,541.975244758211
3,0.5,30,534.061692471929
1,0.025,35,591.792555857262
2,0.025,35,589.797530504813
3,0.025,35,584.71185581015
1,0.05,35,597.916039202933
2,0.05,35,564.584309613689
3,0.05,35,585.303945477162
1,0.075,35,585.073422658383
2,0.075,35,577.825734485627
3,0.075,35,570.311492802085
1,0.1,35,589.543759314676
2,0.1,35,560.296707017589
3,0.1,35,588.233320311345
1,0.125,35,565.973517444072
2,0.125,35,565.6830678613
3,0.125,35,574.51735853706
1,0.15,35,570.70560992147
2,0.15,35,571.664924012173
3,0.15,35,572.747532776403
1,0.175,35,554.642332367874
2,0.175,35,550.423954037491
3,0.175,35,565.456798255144
1,0.2,35,541.048007142206
2,0.2,35,556.889744286844
3,0.2,35,575.460222081742
1,0.225,35,549.13922980402
2,0.225,35,556.591503695454
3,0.225,35,553.659337342318
1,0.25,35,565.10089875466
2,0.25,35,556.4450882631
3,0.25,35,559.532656482132
1,0.275,35,535.083002756128
2,0.275,35,554.812292824533
3,0.275,35,551.353091568807
1,0.3,35,544.466169858413
2,0.3,35,541.578064599165
3,0.3,35,552.174794101317
1,0.325,35,550.448983970341
2,0.325,35,554.751828384624
3,0.325,35,536.859011088395
1,0.35,35,543.314681404116
2,0.35,35,540.261982094464
3,0.35,35,549.822562803003
1,0.375,35,541.041132961152
2,0.375,35,540.72860566704
3,0.375,35,531.841635489022
1,0.4,35,531.619675374812
2,0.4,35,533.693245935554
3,0.4,35,533.05451678565
1,0.425,35,528.597821370201
2,0.425,35,532.946480969996
3,0.425,35,537.889868951698
1,0.45,35,535.284320666278
2,0.45,35,508.061711658136
3,0.45,35,529.529366480062
1,0.475,35,513.93862557513
2,0.475,35,538.717572765715
3,0.475,35,535.696888858795
1,0.5,35,509.153503407559
2,0.5,35,535.304992130633
3,0.5,35,531.488769039929
1,0.025,40,577.338860376381
2,0.025,40,563.241784544018
3,0.025,40,566.894543093574
1,0.05,40,555.07283354279
2,0.05,40,565.531136630635
3,0.05,40,554.53455509201
1,0.075,40,555.151022851961
2,0.075,40,563.459821164342
3,0.075,40,556.509387329427
1,0.1,40,552.28081777124
2,0.1,40,554.229351609381
3,0.1,40,542.704859932522
1,0.125,40,547.680656348792
2,0.125,40,557.656942487942
3,0.125,40,548.842585735658
1,0.15,40,550.433477922793
2,0.15,40,538.034637618678
3,0.15,40,549.099515955025
1,0.175,40,530.483617937576
2,0.175,40,537.383560433448
3,0.175,40,550.425348367422
1,0.2,40,548.167584874825
2,0.2,40,542.574295750287
3,0.2,40,553.226566717979
1,0.225,40,535.325653400151
2,0.225,40,545.047630742413
3,0.225,40,535.614837690123
1,0.25,40,550.973810524861
2,0.25,40,536.899785369971
3,0.25,40,543.868073045865
1,0.275,40,527.792752134202
2,0.275,40,534.379947475259
3,0.275,40,535.615255605113
1,0.3,40,516.158546347033
2,0.3,40,521.75743278755
3,0.3,40,530.633530566748
1,0.325,40,529.072810406641
2,0.325,40,524.059564931016
3,0.325,40,519.600085552243
1,0.35,40,528.003613405945
2,0.35,40,529.192897762922
3,0.35,40,523.876081041003
1,0.375,40,513.120753635261
2,0.375,40,521.305271941182
3,0.375,40,515.669015597788
1,0.4,40,506.649825766087
2,0.4,40,529.293315206167
3,0.4,40,523.163395390338
1,0.425,40,524.558339861441
2,0.425,40,514.124158940032
3,0.425,40,517.664258364712
1,0.45,40,517.232395554094
2,0.45,40,523.745670124955
3,0.45,40,502.975445324069
1,0.475,40,499.801626058214
2,0.475,40,515.432111150856
3,0.475,40,511.469957881551
1,0.5,40,515.265335677801
2,0.5,40,511.313213985052
3,0.5,40,498.054004300662
1,0.025,45,555.354537233847
2,0.025,45,547.079118666077
3,0.025,45,524.971087743898
1,0.05,45,542.244617668995
2,0.05,45,540.538339167483
3,0.05,45,526.654814633664
1,0.075,45,549.814428451117
2,0.075,45,540.498750348608
3,0.075,45,547.299409209279
1,0.1,45,538.914404697179
2,0.1,45,540.320877394042
3,0.1,45,530.89360298627
1,0.125,45,530.88214449516
2,0.125,45,526.219800620579
3,0.125,45,533.539979039946
1,0.15,45,528.973571109925
2,0.15,45,530.329680238542
3,0.15,45,526.439774539542
1,0.175,45,527.657231126806
2,0.175,45,536.849082459135
3,0.175,45,528.349484767898
1,0.2,45,518.986713980653
2,0.2,45,518.005580158593
3,0.2,45,515.409093702657
1,0.225,45,519.7319891439
2,0.225,45,521.088461198056
3,0.225,45,524.549589787047
1,0.25,45,525.333206702591
2,0.25,45,499.091447239614
3,0.25,45,510.884049934655
1,0.275,45,520.287386580666
2,0.275,45,512.199575823675
3,0.275,45,507.686493029763
1,0.3,45,515.724659264101
2,0.3,45,491.300192521229
3,0.3,45,495.04796889651
1,0.325,45,505.651356989711
2,0.325,45,490.014901651866
3,0.325,45,495.258997449593
1,0.35,45,514.108887673968
2,0.35,45,493.997079437631
3,0.35,45,499.615101337699
1,0.375,45,491.932444096949
2,0.375,45,507.271130109254
3,0.375,45,498.679005421273
1,0.4,45,496.24932147247
2,0.4,45,493.731960169538
3,0.4,45,506.728953832913
1,0.425,45,482.208333032662
2,0.425,45,488.107376329262
3,0.425,45,499.069571135725
1,0.45,45,477.745007305411
2,0.45,45,502.834828649097
3,0.45,45,480.85692820189
1,0.475,45,492.305057015395
2,0.475,45,483.664609007285
3,0.475,45,502.753656838708
1,0.5,45,480.508960181007
2,0.5,45,482.808920676444
3,0.5,45,494.193415050091
1,0.025,50,517.933017060632
2,0.025,50,507.220394764995
3,0.025,50,523.168833512162
1,0.05,50,506.724920484026
2,0.05,50,525.973387073782
3,0.05,50,522.977816296183
1,0.075,50,518.78545228159
2,0.075,50,500.118334980635
3,0.075,50,502.306024932127
1,0.1,50,504.375653442803
2,0.1,50,503.813089183604
3,0.1,50,500.20690382417
1,0.125,50,508.155969987526
2,0.125,50,496.570222865222
3,0.125,50,493.476254012703
1,0.15,50,501.745991820084
2,0.15,50,513.640061146599
3,0.15,50,512.802203742556
1,0.175,50,500.262287250732
2,0.175,50,498.370194350677
3,0.175,50,499.438523326332
1,0.2,50,495.840324117251
2,0.2,50,500.868021794083
3,0.2,50,486.994576243896
1,0.225,50,494.23974096043
2,0.225,50,485.449633519676
3,0.225,50,495.511428530176
1,0.25,50,485.390475635346
2,0.25,50,490.78668951032
3,0.25,50,499.893699276773
1,0.275,50,478.558945737967
2,0.275,50,489.376278762239
3,0.275,50,486.622589369412
1,0.3,50,481.67180790308
2,0.3,50,481.862646572315
3,0.3,50,492.607128412068
1,0.325,50,482.179696311184
2,0.325,50,480.209793024852
3,0.325,50,485.398132638771
1,0.35,50,482.245664566404
2,0.35,50,483.352267905831
3,0.35,50,470.663421390421
1,0.375,50,473.814771207456
2,0.375,50,458.629844611016
3,0.375,50,464.230469828234
1,0.4,50,481.952409959429
2,0.4,50,468.06160462837
3,0.4,50,471.484396065425
1,0.425,50,470.270480125977
2,0.425,50,466.868059817031
3,0.425,50,466.157864265189
1,0.45,50,466.359317889852
2,0.45,50,476.103022474144
3,0.45,50,477.318440413411
1,0.475,50,454.283780502413
2,0.475,50,460.216341529398
3,0.475,50,462.718152055132
1,0.5,50,458.479576725569
2,0.5,50,454.839980682595
3,0.5,50,474.630371972995
1,0.025,55,502.088257067346
2,0.025,55,486.484886645956
3,0.025,55,487.441562639961
1,0.05,55,482.684108555518
2,0.05,55,500.059446592724
3,0.05,55,473.713672147687
1,0.075,55,473.955418016784
2,0.075,55,481.262757929296
3,0.075,55,501.786956598077
1,0.1,55,487.278611867691
2,0.1,55,482.063371405466
3,0.1,55,476.493117786828
1,0.125,55,469.37562670584
2,0.125,55,476.722286099978
3,0.125,55,466.85823724376
1,0.15,55,482.431944684227
2,0.15,55,465.995745454723
3,0.15,55,465.787099310748
1,0.175,55,477.17424817495
2,0.175,55,466.435858020444
3,0.175,55,474.913381507035
1,0.2,55,459.968615209839
2,0.2,55,460.196347095236
3,0.2,55,464.818026430024
1,0.225,55,460.156263613693
2,0.225,55,458.954708885749
3,0.225,55,482.54399149971
1,0.25,55,469.205918825431
2,0.25,55,474.472391053401
3,0.25,55,468.456640192745
1,0.275,55,458.548906934047
2,0.275,55,468.075064215757
3,0.275,55,465.307539650527
1,0.3,55,452.428502239551
2,0.3,55,462.438135330045
3,0.3,55,460.812298464666
1,0.325,55,441.687219261487
2,0.325,55,449.931224598871
3,0.325,55,459.330953063818
1,0.35,55,459.518496967519
2,0.35,55,430.234915017671
3,0.35,55,445.000086439617
1,0.375,55,446.191471581507
2,0.375,55,452.45159575601
3,0.375,55,441.427014986753
1,0.4,55,438.490562506826
2,0.4,55,447.511967706141
3,0.4,55,448.810534672401
1,0.425,55,432.476123460574
2,0.425,55,443.236707544021
3,0.425,55,442.40444830996
1,0.45,55,440.439959380732
2,0.45,55,433.740177838467
3,0.45,55,436.891644720319
1,0.475,55,446.516456497003
2,0.475,55,434.398622945397
3,0.475,55,437.181596680544
1,0.5,55,430.271684350889
2,0.5,55,432.460354181544
3,0.5,55,428.061971571597
1,0.025,60,458.518372968487
2,0.025,60,463.56201716386
3,0.025,60,462.519170984581
1,0.05,60,449.320748014985
2,0.05,60,458.409372407953
3,0.05,60,463.219541614497
1,0.075,60,459.688886510137
2,0.075,60,457.483452250162
3,0.075,60,444.276928450185
1,0.1,60,436.997218545735
2,0.1,60,449.176921516843
3,0.1,60,460.363270026525
1,0.125,60,450.482686118374
2,0.125,60,454.347562905925
3,0.125,60,453.462315898466
1,0.15,60,447.977941132943
2,0.15,60,449.864112502672
3,0.15,60,434.138299847438
1,0.175,60,438.965160454231
2,0.175,60,444.021931243544
3,0.175,60,440.345697008841
1,0.2,60,464.592673960678
2,0.2,60,450.998505548725
3,0.2,60,428.930697713923
1,0.225,60,445.371708252232
2,0.225,60,427.025279166703
3,0.225,60,429.433832474276
1,0.25,60,442.644370464202
2,0.25,60,434.094541363656
3,0.25,60,427.589370384131
1,0.275,60,422.316709531861
2,0.275,60,431.218198805577
3,0.275,60,420.433039684231
1,0.3,60,438.626595068331
2,0.3,60,404.353914601293
3,0.3,60,426.134338085397
1,0.325,60,419.655561606671
2,0.325,60,419.823140941355
3,0.325,60,424.117936195452
1,0.35,60,428.394548825933
2,0.35,60,415.783025885981
3,0.35,60,421.289486587671
1,0.375,60,405.474569964698
2,0.375,60,414.588071196461
3,0.375,60,416.080272291952
1,0.4,60,422.233072741937
2,0.4,60,415.837008451763
3,0.4,60,415.177077822567
1,0.425,60,407.400371640872
2,0.425,60,428.602669254006
3,0.425,60,415.174008734833
1,0.45,60,400.847467064779
2,0.45,60,408.546578578011
3,0.45,60,400.931282198884
1,0.475,60,405.366819914901
2,0.475,60,406.247472075974
3,0.475,60,414.012034427342
1,0.5,60,414.362630998766
2,0.5,60,410.641701242699
3,0.5,60,398.620242430051
1,0.025,65,434.729979509205
2,0.025,65,404.764209661538
3,0.025,65,413.234391416456
1,0.05,65,432.693966636658
2,0.05,65,425.343680463678
3,0.05,65,423.879091822472
1,0.075,65,429.075490887902
2,0.075,65,427.103110489308
3,0.075,65,419.817887661415
1,0.1,65,433.71302156144
2,0.1,65,436.448943871433
3,0.1,65,408.295668091892
1,0.125,65,418.722695726608
2,0.125,65,417.432641538148
3,0.125,65,415.792392547488
1,0.15,65,408.284994416524
2,0.15,65,426.738281169655
3,0.15,65,415.701950465855
1,0.175,65,398.526622946998
2,0.175,65,412.164662494639
3,0.175,65,404.996621024463
1,0.2,65,407.556693510355
2,0.2,65,404.736990590025
3,0.2,65,405.017893974568
1,0.225,65,413.872574111901
2,0.225,65,411.088622173713
3,0.225,65,408.657630123975
1,0.25,65,401.319607164364
2,0.25,65,419.355967348907
3,0.25,65,404.324054706496
1,0.275,65,390.258636509615
2,0.275,65,400.171873727697
3,0.275,65,404.861594336124
1,0.3,65,386.039680873762
2,0.3,65,405.750954370322
3,0.3,65,423.122756190596
1,0.325,65,393.792678258101
2,0.325,65,403.571192218578
3,0.325,65,374.714983898806
1,0.35,65,388.719779636544
2,0.35,65,381.889622243918
3,0.35,65,392.509418862995
1,0.375,65,386.663930603891
2,0.375,65,380.859739331983
3,0.375,65,390.927720801592
1,0.4,65,379.359982881787
2,0.4,65,385.017637386112
3,0.4,65,388.273264724449
1,0.425,65,383.902556362275
2,0.425,65,386.957228438862
3,0.425,65,379.530753361283
1,0.45,65,379.12639163535
2,0.45,65,367.848796085303
3,0.45,65,378.281820772338
1,0.475,65,356.476092740021
2,0.475,65,366.915488142774
3,0.475,65,373.638493148019
1,0.5,65,383.447171458623
2,0.5,65,381.086311211729
3,0.5,65,378.472089790246
1,0.025,70,388.424033373957
2,0.025,70,396.511834122504
3,0.025,70,391.765476538694
1,0.05,70,390.155928387451
2,0.05,70,399.762503654197
3,0.05,70,384.908041229289
1,0.075,70,399.239302959667
2,0.075,70,384.26783132206
3,0.075,70,393.470556727056
1,0.1,70,390.262274971776
2,0.1,70,393.02636499176
3,0.1,70,378.048743321144
1,0.125,70,379.195613887059
2,0.125,70,379.343041768659
3,0.125,70,377.021084657263
1,0.15,70,367.079596514608
2,0.15,70,390.356188055375
3,0.15,70,379.155200502087
1,0.175,70,379.906093432741
2,0.175,70,373.749964150143
3,0.175,70,376.910226731631
1,0.2,70,370.971449266874
2,0.2,70,371.077430284908
3,0.2,70,375.228040853877
1,0.225,70,357.541101168879
2,0.225,70,367.525640518686
3,0.225,70,353.879835295164
1,0.25,70,366.96446716114
2,0.25,70,355.094779717835
3,0.25,70,365.880136403356
1,0.275,70,353.075864335693
2,0.275,70,370.559795515463
3,0.275,70,352.905494374508
1,0.3,70,367.818787139368
2,0.3,70,361.720171397076
3,0.3,70,361.464591119272
1,0.325,70,362.893359580621
2,0.325,70,360.915281983754
3,0.325,70,352.924301438728
1,0.35,70,355.81940887727
2,0.35,70,368.102055117173
3,0.35,70,351.07370237123
1,0.375,70,374.130013642808
2,0.375,70,351.95444144034
3,0.375,70,361.65446162591
1,0.4,70,352.085794851856
2,0.4,70,344.263282006436
3,0.4,70,359.546722792869
1,0.425,70,341.16051689647
2,0.425,70,346.473957908491
3,0.425,70,356.553931774637
1,0.45,70,341.313929942417
2,0.45,70,339.079005474837
3,0.45,70,344.019244554825
1,0.475,70,344.219268799607
2,0.475,70,330.857525159358
3,0.475,70,329.434175059687
1,0.5,70,337.332951409434
2,0.5,70,346.837276957501
3,0.5,70,332.914294040798
1,0.025,75,359.23061948659
2,0.025,75,351.138634952052
3,0.025,75,362.556055919548
1,0.05,75,355.055976102621
2,0.05,75,350.493445660611
3,0.05,75,344.894635872925
1,0.075,75,347.074162738733
2,0.075,75,332.745253125833
3,0.075,75,341.771956579141
1,0.1,75,351.902574299888
2,0.1,75,341.009691858357
3,0.1,75,346.273766467281
1,0.125,75,337.213432315008
2,0.125,75,344.718716579148
3,0.125,75,344.07294554135
1,0.15,75,351.54650740316
2,0.15,75,340.778842455563
3,0.15,75,346.101706306765
1,0.175,75,345.691152713264
2,0.175,75,344.99175444363
3,0.175,75,338.41638214654
1,0.2,75,341.140470811382
2,0.2,75,323.811143816653
3,0.2,75,329.696203926928
1,0.225,75,353.501894133255
2,0.225,75,352.396875078585
3,0.225,75,326.021500282882
1,0.25,75,331.993645167707
2,0.25,75,338.283464870795
3,0.25,75,330.707416876846
1,0.275,75,320.500158300763
2,0.275,75,329.093993620198
3,0.275,75,324.790456969648
1,0.3,75,329.641812902224
2,0.3,75,325.88315980945
3,0.3,75,329.704927440264
1,0.325,75,324.843132506034
2,0.325,75,306.803409120803
3,0.325,75,319.196026705715
1,0.35,75,309.576934915492
2,0.35,75,322.447193883959
3,0.35,75,313.43087457259
1,0.375,75,333.328884935879
2,0.375,75,324.331398927653
3,0.375,75,308.854357166328
1,0.4,75,315.647182730527
2,0.4,75,307.51798505887
3,0.4,75,329.467319265923
1,0.425,75,306.149326126424
2,0.425,75,300.052861345439
3,0.425,75,316.357574397344
1,0.45,75,321.795791222925
2,0.45,75,294.085107901944
3,0.45,75,302.880028928423
1,0.475,75,300.005519314671
2,0.475,75,316.460706091877
3,0.475,75,306.843405491332
1,0.5,75,306.06418006753
2,0.5,75,308.740589543092
3,0.5,75,282.523962182574
1,0.025,80,328.754563027764
2,0.025,80,320.624200349492
3,0.025,80,313.697410082646
1,0.05,80,327.170714232291
2,0.05,80,308.015106776614
3,0.05,80,320.778703649728
1,0.075,80,310.736536391817
2,0.075,80,311.251953855463
3,0.075,80,306.550845165457
1,0.1,80,289.374274663429
2,0.1,80,307.029490914705
3,0.1,80,304.955853923468
1,0.125,80,307.309951850042
2,0.125,80,322.807877183997
3,0.125,80,301.876916752949
1,0.15,80,297.10481735325
2,0.15,80,297.704758395852
3,0.15,80,303.314222535655
1,0.175,80,303.735759295791
2,0.175,80,304.977141092532
3,0.175,80,310.607215944411
1,0.2,80,289.562069525453
2,0.2,80,299.190703604448
3,0.2,80,308.755296509465
1,0.225,80,303.739739549697
2,0.225,80,288.461361100457
3,0.225,80,298.187099600731
1,0.25,80,292.465439583398
2,0.25,80,288.544301770025
3,0.25,80,297.212081309395
1,0.275,80,300.60937612461
2,0.275,80,287.852640929308
3,0.275,80,290.510499971273
1,0.3,80,288.256611924557
2,0.3,80,285.512168403654
3,0.3,80,281.796320455361
1,0.325,80,293.818892046927
2,0.325,80,298.275201188436
3,0.325,80,279.584924606012
1,0.35,80,290.274647576995
2,0.35,80,285.548648928005
3,0.35,80,283.828886858502
1,0.375,80,282.298880453826
2,0.375,80,268.359212117808
3,0.375,80,279.894978678695
1,0.4,80,276.918424019152
2,0.4,80,265.804861811297
3,0.4,80,283.835692653648
1,0.425,80,267.769163582838
2,0.425,80,279.272769197863
3,0.425,80,270.34583359983
1,0.45,80,270.551397118523
2,0.45,80,260.326784291956
3,0.45,80,267.751840543543
1,0.475,80,251.504485128345
2,0.475,80,249.979536875665
3,0.475,80,270.31718114861
1,0.5,80,266.043931061091
2,0.5,80,252.497893438206
3,0.5,80,261.387604668982
1,0.025,85,281.361738443113
2,0.025,85,266.111808263948
3,0.025,85,277.060588085194
1,0.05,85,269.279666586147
2,0.05,85,276.006582126533
3,0.05,85,280.113791393326
1,0.075,85,262.743391087249
2,0.075,85,282.921163066057
3,0.075,85,266.510200673942
1,0.1,85,281.047126639042
2,0.1,85,252.153245936718
3,0.1,85,259.517309682228
1,0.125,85,264.091602742368
2,0.125,85,274.345927937127
3,0.125,85,269.02116084449
1,0.15,85,267.604647909481
2,0.15,85,254.981775733629
3,0.15,85,265.695751747982
1,0.175,85,264.928081062562
2,0.175,85,273.440036846199
3,0.175,85,257.305924561456
1,0.2,85,253.618816657836
2,0.2,85,268.491045419392
3,0.2,85,265.641833669738
1,0.225,85,272.741398093943
2,0.225,85,253.57502182774
3,0.225,85,261.822208858577
1,0.25,85,254.496487033898
2,0.25,85,240.020597743685
3,0.25,85,260.894311755807
1,0.275,85,251.843985120098
2,0.275,85,244.054703989072
3,0.275,85,259.226407516344
1,0.3,85,239.938318637427
2,0.3,85,232.771381568031
3,0.3,85,240.560008830699
1,0.325,85,255.377721813314
2,0.325,85,241.145697535556
3,0.325,85,248.785331648577
1,0.35,85,242.912953417053
2,0.35,85,238.923944835752
3,0.35,85,235.260726936509
1,0.375,85,239.754889720096
2,0.375,85,236.691208029834
3,0.375,85,245.906076071886
1,0.4,85,229.424658324815
2,0.4,85,230.656258819655
3,0.4,85,227.490592610513
1,0.425,85,228.539906758061
2,0.425,85,229.397453204264
3,0.425,85,219.154179335932
1,0.45,85,228.185258563569
2,0.45,85,227.64416979465
3,0.45,85,241.564940428504
1,0.475,85,233.817544624543
2,0.475,85,233.805872686607
3,0.475,85,221.596500623153
1,0.5,85,213.232131130618
2,0.5,85,228.400700948807
3,0.5,85,216.615448883318
1,0.025,90,228.786766129924
2,0.025,90,226.135618170216
3,0.025,90,223.935295554209
1,0.05,90,247.465028463375
2,0.05,90,225.140943187183
3,0.05,90,231.478767138424
1,0.075,90,207.833176865169
2,0.075,90,231.962167467047
3,0.075,90,231.515844509293
1,0.1,90,203.540716963345
2,0.1,90,232.358687357115
3,0.1,90,232.53466336779
1,0.125,90,227.114099447049
2,0.125,90,219.254096054888
3,0.125,90,226.928744560878
1,0.15,90,218.857627266794
2,0.15,90,217.241096732217
3,0.15,90,208.97515987085
1,0.175,90,220.958731884155
2,0.175,90,222.13390209555
3,0.175,90,223.150688380948
1,0.2,90,207.660364393245
2,0.2,90,211.12460719348
3,0.2,90,201.275275758031
1,0.225,90,210.046030482603
2,0.225,90,212.177787386527
3,0.225,90,217.808290530888
1,0.25,90,213.067768009928
2,0.25,90,199.68237218702
3,0.25,90,201.393998863982
1,0.275,90,200.14079252704
2,0.275,90,200.997384505311
3,0.275,90,202.638605239832
1,0.3,90,205.647952294048
2,0.3,90,203.196569010245
3,0.3,90,187.617914098769
1,0.325,90,194.693120691257
2,0.325,90,210.944864797951
3,0.325,90,192.786197349248
1,0.35,90,186.809502926058
2,0.35,90,192.889645503701
3,0.35,90,192.10590836647
1,0.375,90,173.524867806847
2,0.375,90,180.3347765618
3,0.375,90,186.327139203376
1,0.4,90,191.669748211166
2,0.4,90,173.310024417559
3,0.4,90,183.547434785114
1,0.425,90,188.229089197957
2,0.425,90,176.812317119848
3,0.425,90,203.662130793374
1,0.45,90,185.828628576586
2,0.45,90,195.569135731412
3,0.45,90,186.374381267627
1,0.475,90,175.008723233148
2,0.475,90,170.737226284836
3,0.475,90,182.708731819571
1,0.5,90,191.093030241408
2,0.5,90,169.123097135851
3,0.5,90,172.73588654912
1,0.025,95,180.065018298815
2,0.025,95,193.971636615671
3,0.025,95,192.424278015774
1,0.05,95,180.451575190977
2,0.05,95,189.637124151483
3,0.05,95,179.7225818233
1,0.075,95,167.442334969172
2,0.075,95,176.846916045949
3,0.075,95,167.444283665482
1,0.1,95,176.268449059043
2,0.1,95,169.642595913074
3,0.1,95,185.081778311339
1,0.125,95,176.725196548011
2,0.125,95,180.110201102244
3,0.125,95,171.225620957598
1,0.15,95,167.163024880097
2,0.15,95,178.942793421276
3,0.15,95,172.02634436054
1,0.175,95,169.468939840312
2,0.175,95,170.592283961659
3,0.175,95,163.754315111577
1,0.2,95,166.607151230589
2,0.2,95,167.975764940519
3,0.2,95,164.463060365666
1,0.225,95,165.044353894604
2,0.225,95,171.005981265145
3,0.225,95,161.440614290197
1,0.25,95,174.357284643499
2,0.25,95,161.858994596599
3,0.25,95,166.627977504791
1,0.275,95,149.00485315832
2,0.275,95,139.192064219651
3,0.275,95,154.862776052595
1,0.3,95,149.243746428067
2,0.3,95,158.508906609388
3,0.3,95,145.421597088451
1,0.325,95,149.423935640477
2,0.325,95,146.378955064118
3,0.325,95,148.349940707585
1,0.35,95,141.931935407311
2,0.35,95,141.156531818581
3,0.35,95,142.887125257539
1,0.375,95,133.568087163342
2,0.375,95,158.760471380481
3,0.375,95,144.667734812421
1,0.4,95,155.499804519328
2,0.4,95,135.972243538847
3,0.4,95,145.682621086337
1,0.425,95,139.267492077194
2,0.425,95,144.939923285679
3,0.425,95,129.495307191693
1,0.45,95,148.746144876264
2,0.45,95,135.664405758103
3,0.45,95,121.601547347064
1,0.475,95,135.040665470538
2,0.475,95,132.19989198646
3,0.475,95,128.669313147535
1,0.5,95,125.88170924921
2,0.5,95,109.992338597084
3,0.5,95,143.413810869716
1,0.025,100,122.36623288191
2,0.025,100,147.636791422278
3,0.025,100,140.229334015463
1,0.05,100,134.686065773102
2,0.05,100,147.824233489535
3,0.05,100,142.075860448853
1,0.075,100,125.187867094436
2,0.075,100,121.283777297768
3,0.075,100,134.730710489374
1,0.1,100,122.670666310817
2,0.1,100,139.792736654297
3,0.1,100,115.456080741245
1,0.125,100,131.706099612453
2,0.125,100,128.558303111844
3,0.125,100,135.306512038244
1,0.15,100,123.690324955388
2,0.15,100,126.428700619022
3,0.15,100,113.341539917264
1,0.175,100,119.325872646561
2,0.175,100,122.683942205294
3,0.175,100,111.748526846852
1,0.2,100,111.674261215303
2,0.2,100,118.972089532089
3,0.2,100,107.696614240238
1,0.225,100,109.556838233286
2,0.225,100,122.368829386781
3,0.225,100,126.049404401411
1,0.25,100,111.024107911308
2,0.25,100,99.0273269420932
3,0.25,100,107.434702684112
