"","Ozone","Solar.R","Wind","Temp","Month","Day"
"65",0.174520674520675,0.3003003003003,0.0297297297297297,0.249249249249249,0.018018018018018,0.00900900900900901
"66",0.189189189189189,0.522522522522523,0.0108108108108108,0.246246246246246,0.018018018018018,0.012012012012012
"67",0.117117117117117,0.93993993993994,0.0297297297297297,0.246246246246246,0.018018018018018,0.015015015015015
"68",0.228228228228228,0.825825825825826,0.0123123123123123,0.261261261261261,0.018018018018018,0.018018018018018
"69",0.288288288288288,0.798798798798799,0.0159159159159159,0.273273273273273,0.018018018018018,0.021021021021021
"70",0.288288288288288,0.813813813813814,0.0141141141141141,0.273273273273273,0.018018018018018,0.024024024024024
"71",0.252252252252252,0.522522522522523,0.0192192192192192,0.264264264264264,0.018018018018018,0.027027027027027
"72",0.174520674520675,0.414414414414414,0.0228228228228228,0.243243243243243,0.018018018018018,0.03003003003003
"73",0.027027027027027,0.78978978978979,0.0399399399399399,0.216216216216216,0.018018018018018,0.033033033033033
"74",0.0780780780780781,0.522522522522523,0.0417417417417417,0.24024024024024,0.018018018018018,0.036036036036036
"75",0.174520674520675,0.870870870870871,0.0417417417417417,0.27027027027027,0.018018018018018,0.039039039039039
"76",0.018018018018018,0.141141141141141,0.0399399399399399,0.237237237237237,0.018018018018018,0.042042042042042
"77",0.141141141141141,0.777777777777778,0.0177177177177177,0.24024024024024,0.018018018018018,0.045045045045045
"78",0.102102102102102,0.81981981981982,0.0279279279279279,0.243243243243243,0.018018018018018,0.048048048048048
"79",0.18018018018018,0.852852852852853,0.0159159159159159,0.249249249249249,0.018018018018018,0.0510510510510511
"80",0.234234234234234,0.558558558558559,0.0123123123123123,0.258258258258258,0.018018018018018,0.0540540540540541
"81",0.186186186186186,0.657657657657658,0.0315315315315315,0.252252252252252,0.018018018018018,0.0570570570570571
"82",0.045045045045045,0.018018018018018,0.0177177177177177,0.219219219219219,0.018018018018018,0.0600600600600601
"83",0.174520674520675,0.771771771771772,0.0261261261261261,0.24024024024024,0.018018018018018,0.0630630630630631
"84",0.174520674520675,0.882882882882883,0.0315315315315315,0.243243243243243,0.018018018018018,0.0660660660660661
"85",0.237237237237237,0.87987987987988,0.0228228228228228,0.255255255255255,0.018018018018018,0.0690690690690691
"86",0.321321321321321,0.666666666666667,0.021021021021021,0.252252252252252,0.018018018018018,0.0720720720720721
"87",0.0570570570570571,0.24024024024024,0.0228228228228228,0.243243243243243,0.018018018018018,0.0750750750750751
"88",0.153153153153153,0.243243243243243,0.033033033033033,0.255255255255255,0.018018018018018,0.0780780780780781
"89",0.243243243243243,0.636636636636637,0.0192192192192192,0.261261261261261,0.018018018018018,0.0810810810810811
"90",0.147147147147147,0.822822822822823,0.0192192192192192,0.255255255255255,0.018018018018018,0.0840840840840841
"91",0.189189189189189,0.756756756756757,0.0192192192192192,0.246246246246246,0.018018018018018,0.0870870870870871
"92",0.174174174174174,0.75975975975976,0.0246246246246246,0.24024024024024,0.018018018018018,0.0900900900900901
"93",0.114114114114114,0.246246246246246,0.0177177177177177,0.24024024024024,0.021021021021021,0
"94",0.024024024024024,0.0690690690690691,0.0384384384384384,0.24024024024024,0.021021021021021,0.003003003003003
"95",0.045045045045045,0.228228228228228,0.0192192192192192,0.243243243243243,0.021021021021021,0.00600600600600601
"96",0.231231231231231,0.513084513084513,0.0177177177177177,0.255255255255255,0.021021021021021,0.00900900900900901
"97",0.102102102102102,0.513084513084513,0.0192192192192192,0.252252252252252,0.021021021021021,0.012012012012012
"98",0.195195195195195,0.513084513084513,0.0108108108108108,0.258258258258258,0.021021021021021,0.015015015015015
"99",0.363363363363363,0.762762762762763,0.00900900900900901,0.264264264264264,0.021021021021021,0.018018018018018
"100",0.264264264264264,0.684684684684685,0.0279279279279279,0.267267267267267,0.021021021021021,0.021021021021021
"101",0.327327327327327,0.618618618618619,0.021021021021021,0.267267267267267,0.021021021021021,0.024024024024024
"102",0.177061677061677,0.663663663663664,0.0228228228228228,0.273273273273273,0.021021021021021,0.027027027027027
"103",0.177061677061677,0.408408408408408,0.0315315315315315,0.255255255255255,0.021021021021021,0.03003003003003
"104",0.129129129129129,0.573573573573574,0.0315315315315315,0.255255255255255,0.021021021021021,0.033033033033033
"105",0.0810810810810811,0.816816816816817,0.0315315315315315,0.243243243243243,0.021021021021021,0.036036036036036
"106",0.192192192192192,0.468468468468468,0.0261261261261261,0.237237237237237,0.021021021021021,0.039039039039039
"107",0.177061677061677,0.189189189189189,0.0315315315315315,0.234234234234234,0.021021021021021,0.042042042042042
"108",0.0630630630630631,0.21021021021021,0.0279279279279279,0.228228228228228,0.021021021021021,0.045045045045045
"109",0.174174174174174,0.15015015015015,0.0159159159159159,0.234234234234234,0.021021021021021,0.048048048048048
"110",0.0660660660660661,0.342342342342342,0.0192192192192192,0.225225225225225,0.021021021021021,0.0510510510510511
"111",0.0900900900900901,0.72972972972973,0.0297297297297297,0.231231231231231,0.021021021021021,0.0540540540540541
"112",0.129129129129129,0.567567567567568,0.0279279279279279,0.231231231231231,0.021021021021021,0.0570570570570571
"113",0.0600600600600601,0.774774774774775,0.0435435435435435,0.228228228228228,0.021021021021021,0.0600600600600601
"114",0.024024024024024,0.105105105105105,0.0399399399399399,0.213213213213213,0.021021021021021,0.0630630630630631
"115",0.177061677061677,0.762762762762763,0.0348348348348348,0.222222222222222,0.021021021021021,0.0660660660660661
"116",0.132132132132132,0.633633633633634,0.0261261261261261,0.234234234234234,0.021021021021021,0.0690690690690691
"117",0.501501501501502,0.711711711711712,0.00720720720720721,0.24024024024024,0.021021021021021,0.0720720720720721
"118",0.216216216216216,0.642642642642643,0.021021021021021,0.255255255255255,0.021021021021021,0.0750750750750751
"119",0.177061677061677,0.456456456456456,0.0141141141141141,0.261261261261261,0.021021021021021,0.0780780780780781
"120",0.225225225225225,0.606606606606607,0.0261261261261261,0.288288288288288,0.021021021021021,0.0810810810810811
"121",0.351351351351351,0.672672672672673,0.0039039039039039,0.279279279279279,0.021021021021021,0.0840840840840841
"122",0.249249249249249,0.708708708708709,0.0159159159159159,0.285285285285285,0.021021021021021,0.0870870870870871
"123",0.252252252252252,0.561561561561562,0.0159159159159159,0.279279279279279,0.021021021021021,0.0900900900900901
"124",0.285285285285285,0.498498498498498,0.0177177177177177,0.27027027027027,0.024024024024024,0
"125",0.231231231231231,0.588588588588589,0.0123123123123123,0.273273273273273,0.024024024024024,0.003003003003003
"126",0.216216216216216,0.546546546546547,0.0054054054054054,0.276276276276276,0.024024024024024,0.00600600600600601
"127",0.27027027027027,0.564564564564565,0.0108108108108108,0.276276276276276,0.024024024024024,0.00900900900900901
"128",0.138138138138138,0.282282282282282,0.0192192192192192,0.258258258258258,0.024024024024024,0.012012012012012
"129",0.0930930930930931,0.273273273273273,0.0435435435435435,0.249249249249249,0.024024024024024,0.015015015015015
"130",0.0570570570570571,0.753753753753754,0.0297297297297297,0.237237237237237,0.024024024024024,0.018018018018018
"131",0.0660660660660661,0.657657657657658,0.0279279279279279,0.231231231231231,0.024024024024024,0.021021021021021
"132",0.0600600600600601,0.687687687687688,0.0297297297297297,0.222222222222222,0.024024024024024,0.024024024024024
"133",0.0690690690690691,0.774774774774775,0.0261261261261261,0.216216216216216,0.024024024024024,0.027027027027027
"134",0.129129129129129,0.705705705705706,0.0417417417417417,0.24024024024024,0.024024024024024,0.03003003003003
"135",0.0600600600600601,0.774774774774775,0.0435435435435435,0.225225225225225,0.024024024024024,0.033033033033033
"136",0.0810810810810811,0.711711711711712,0.0159159159159159,0.228228228228228,0.024024024024024,0.036036036036036
"137",0.024024024024024,0.0690690690690691,0.0297297297297297,0.21021021021021,0.024024024024024,0.039039039039039
"138",0.036036036036036,0.333333333333333,0.0315315315315315,0.21021021021021,0.024024024024024,0.042042042042042
"139",0.135135135135135,0.708708708708709,0.0177177177177177,0.231231231231231,0.024024024024024,0.045045045045045
"140",0.0510510510510511,0.66966966966967,0.0384384384384384,0.198198198198198,0.024024024024024,0.048048048048048
"141",0.036036036036036,0.0780780780780781,0.0279279279279279,0.225225225225225,0.024024024024024,0.0510510510510511
"142",0.0690690690690691,0.711711711711712,0.0279279279279279,0.201201201201201,0.024024024024024,0.0540540540540541
"143",0.045045045045045,0.600600600600601,0.021021021021021,0.243243243243243,0.024024024024024,0.0570570570570571
"144",0.036036036036036,0.711711711711712,0.0348348348348348,0.189189189189189,0.024024024024024,0.0600600600600601
"145",0.0660660660660661,0.039039039039039,0.0246246246246246,0.21021021021021,0.024024024024024,0.0630630630630631
"146",0.105105105105105,0.414414414414414,0.0279279279279279,0.24024024024024,0.024024024024024,0.0660660660660661
"147",0.018018018018018,0.144144144144144,0.0279279279279279,0.204204204204204,0.024024024024024,0.0690690690690691
"148",0.039039039039039,0.0570570570570571,0.0468468468468469,0.186186186186186,0.024024024024024,0.0720720720720721
"149",0.0870870870870871,0.576576576576577,0.0177177177177177,0.207207207207207,0.024024024024024,0.0750750750750751
"150",0.0914362638500569,0.432432432432432,0.0366366366366366,0.228228228228228,0.024024024024024,0.0780780780780781
"151",0.039039039039039,0.570570570570571,0.0399399399399399,0.222222222222222,0.024024024024024,0.0810810810810811
"152",0.0510510510510511,0.39039039039039,0.021021021021021,0.225225225225225,0.024024024024024,0.0840840840840841
"153",0.0570570570570571,0.666666666666667,0.0315315315315315,0.201201201201201,0.024024024024024,0.0870870870870871
